id,session_id,timestamp,signal_type,frequency,bandwidth,rssi,antenna_id,location
7812,room01_20250709_151402,2025-07-09 14:14:52.308791,TETRA / Emergency,380,1,-7.643862476370272,rtl-sdr-1,0101000020110F000000000000A003C4BF00000000A0ECC93F
7813,room01_20250709_151402,2025-07-09 14:14:52.308791,TETRA / Emergency,385,1,-6.9507573789382615,rtl-sdr-1,0101000020110F000000000000A003C4BF00000000A0ECC93F
7814,room01_20250709_151402,2025-07-09 14:14:52.308791,TETRA / Emergency,390,1,-6.741468518109008,rtl-sdr-1,0101000020110F000000000000A003C4BF00000000A0ECC93F
7815,room01_20250709_151402,2025-07-09 14:14:52.308791,TETRA / Emergency,395,1,-6.1438491729454245,rtl-sdr-1,0101000020110F000000000000A003C4BF00000000A0ECC93F
7816,room01_20250709_151402,2025-07-09 14:14:52.308791,TETRA / Emergency,400,1,-7.668339451234628,rtl-sdr-1,0101000020110F000000000000A003C4BF00000000A0ECC93F
7817,room01_20250709_151402,2025-07-09 14:14:52.308791,LoRa / ISM 433,433,1,-4.813459312995027,rtl-sdr-1,0101000020110F000000000000A003C4BF00000000A0ECC93F
7818,room01_20250709_151402,2025-07-09 14:14:52.308791,ISM 868,869,1,-10.778801101386497,rtl-sdr-1,0101000020110F000000000000A003C4BF00000000A0ECC93F
7819,room01_20250709_151402,2025-07-09 14:14:52.308791,GSM 900 UL,880,1,-21.81699024588379,rtl-sdr-1,0101000020110F000000000000A003C4BF00000000A0ECC93F
7820,room01_20250709_151402,2025-07-09 14:14:52.308791,GSM 900 UL,889,1,-20.354673639811566,rtl-sdr-1,0101000020110F000000000000A003C4BF00000000A0ECC93F
7821,room01_20250709_151402,2025-07-09 14:14:52.308791,GSM 900 UL,898,1,-21.499833690895183,rtl-sdr-1,0101000020110F000000000000A003C4BF00000000A0ECC93F
7822,room01_20250709_151402,2025-07-09 14:14:52.308791,GSM 900 UL,906,1,-16.76298192952516,rtl-sdr-1,0101000020110F000000000000A003C4BF00000000A0ECC93F
7823,room01_20250709_151402,2025-07-09 14:14:52.308791,GSM 900 UL,915,1,-19.807779418009712,rtl-sdr-1,0101000020110F000000000000A003C4BF00000000A0ECC93F
7824,room01_20250709_151402,2025-07-09 14:14:52.308791,GSM 900 DL,925,1,-12.786712315041822,rtl-sdr-1,0101000020110F000000000000A003C4BF00000000A0ECC93F
7825,room01_20250709_151402,2025-07-09 14:14:52.308791,GSM 900 DL,934,1,-4.097054447915821,rtl-sdr-1,0101000020110F000000000000A003C4BF00000000A0ECC93F
7826,room01_20250709_151402,2025-07-09 14:14:52.308791,GSM 900 DL,942,1,-8.557592474423041,rtl-sdr-1,0101000020110F000000000000A003C4BF00000000A0ECC93F
7827,room01_20250709_151402,2025-07-09 14:14:52.308791,GSM 900 DL,951,1,-20.13602500418972,rtl-sdr-1,0101000020110F000000000000A003C4BF00000000A0ECC93F
7828,room01_20250709_151402,2025-07-09 14:14:52.308791,GSM 900 DL,960,1,-19.79017477533175,rtl-sdr-1,0101000020110F000000000000A003C4BF00000000A0ECC93F
7829,room01_20250709_151402,2025-07-09 14:14:52.308791,FM Radio,88,1,-15.140431848061674,rtl-sdr-1,0101000020110F000000000000A003C4BF00000000A0ECC93F
7830,room01_20250709_151402,2025-07-09 14:14:52.308791,FM Radio,93,1,-9.325401302074448,rtl-sdr-1,0101000020110F000000000000A003C4BF00000000A0ECC93F
7831,room01_20250709_151402,2025-07-09 14:14:52.308791,FM Radio,98,1,-8.023034118473426,rtl-sdr-1,0101000020110F000000000000A003C4BF00000000A0ECC93F
7832,room01_20250709_151402,2025-07-09 14:14:52.308791,FM Radio,103,1,-12.336072609491051,rtl-sdr-1,0101000020110F000000000000A003C4BF00000000A0ECC93F
7833,room01_20250709_151402,2025-07-09 14:14:52.308791,FM Radio,108,1,-15.687901905481233,rtl-sdr-1,0101000020110F000000000000A003C4BF00000000A0ECC93F
7834,room01_20250709_151402,2025-07-09 14:14:52.308791,Airband (AM),118,1,-17.14675286815679,rtl-sdr-1,0101000020110F000000000000A003C4BF00000000A0ECC93F
7835,room01_20250709_151402,2025-07-09 14:14:52.308791,Airband (AM),123,1,-10.278866118375753,rtl-sdr-1,0101000020110F000000000000A003C4BF00000000A0ECC93F
7836,room01_20250709_151402,2025-07-09 14:14:52.308791,Airband (AM),128,1,-8.5154984482992,rtl-sdr-1,0101000020110F000000000000A003C4BF00000000A0ECC93F
7837,room01_20250709_151402,2025-07-09 14:14:52.308791,Airband (AM),132,1,-11.0375051424483,rtl-sdr-1,0101000020110F000000000000A003C4BF00000000A0ECC93F
7838,room01_20250709_151402,2025-07-09 14:14:52.308791,Airband (AM),137,1,-15.932252829872075,rtl-sdr-1,0101000020110F000000000000A003C4BF00000000A0ECC93F
7839,room01_20250709_151402,2025-07-09 14:14:52.308791,AIS / Marine,162,1,-21.268605529324738,rtl-sdr-1,0101000020110F000000000000A003C4BF00000000A0ECC93F
7840,room01_20250709_151402,2025-07-09 14:14:52.308791,ADS-B 1090,1090,1,-27.727492613810313,rtl-sdr-1,0101000020110F000000000000A003C4BF00000000A0ECC93F
7841,room01_20250709_151402,2025-07-09 14:14:52.308791,LTE 1800,1710,1,-34.57013401895082,rtl-sdr-1,0101000020110F000000000000A003C4BF00000000A0ECC93F
7842,room01_20250709_151402,2025-07-09 14:14:52.308791,LTE 1800,1722,1,-35.401922010543004,rtl-sdr-1,0101000020110F000000000000A003C4BF00000000A0ECC93F
7843,room01_20250709_151402,2025-07-09 14:14:52.308791,LTE 1800,1735,1,-36.30033061121262,rtl-sdr-1,0101000020110F000000000000A003C4BF00000000A0ECC93F
7844,room01_20250709_151402,2025-07-09 14:14:52.308791,LTE 1800,1748,1,-35.969608688591215,rtl-sdr-1,0101000020110F000000000000A003C4BF00000000A0ECC93F
7845,room01_20250709_151402,2025-07-09 14:14:52.308791,LTE 1800,1760,1,-36.84414839217897,rtl-sdr-1,0101000020110F000000000000A003C4BF00000000A0ECC93F
7846,room01_20250709_151402,2025-07-09 14:14:57.123182,RC Low Band,27,1,-24.12390626961544,rtl-sdr-1,0101000020110F000000000000C04EEABF00000000E0F9DA3F
7847,room01_20250709_151402,2025-07-09 14:14:57.123182,RC Aircraft,35,1,-22.844259888619767,rtl-sdr-1,0101000020110F000000000000C04EEABF00000000E0F9DA3F
7848,room01_20250709_151402,2025-07-09 14:14:57.123182,RC Ground,40,1,-22.836294529164864,rtl-sdr-1,0101000020110F000000000000C04EEABF00000000E0F9DA3F
7849,room01_20250709_151402,2025-07-09 14:14:57.123182,TETRA / Emergency,380,1,-7.144281528195878,rtl-sdr-1,0101000020110F000000000000C04EEABF00000000E0F9DA3F
7850,room01_20250709_151402,2025-07-09 14:14:57.123182,TETRA / Emergency,385,1,-6.656215220647237,rtl-sdr-1,0101000020110F000000000000C04EEABF00000000E0F9DA3F
7851,room01_20250709_151402,2025-07-09 14:14:57.123182,TETRA / Emergency,390,1,-6.174045209208911,rtl-sdr-1,0101000020110F000000000000C04EEABF00000000E0F9DA3F
7852,room01_20250709_151402,2025-07-09 14:14:57.123182,TETRA / Emergency,395,1,-6.810889854937363,rtl-sdr-1,0101000020110F000000000000C04EEABF00000000E0F9DA3F
7853,room01_20250709_151402,2025-07-09 14:14:57.123182,TETRA / Emergency,400,1,-7.678261248325797,rtl-sdr-1,0101000020110F000000000000C04EEABF00000000E0F9DA3F
7854,room01_20250709_151402,2025-07-09 14:14:57.123182,LoRa / ISM 433,433,1,-5.23030220623366,rtl-sdr-1,0101000020110F000000000000C04EEABF00000000E0F9DA3F
7855,room01_20250709_151402,2025-07-09 14:14:57.123182,ISM 868,869,1,-10.938824803799562,rtl-sdr-1,0101000020110F000000000000C04EEABF00000000E0F9DA3F
7856,room01_20250709_151402,2025-07-09 14:14:57.123182,GSM 900 UL,880,1,-23.01652673877017,rtl-sdr-1,0101000020110F000000000000C04EEABF00000000E0F9DA3F
7857,room01_20250709_151402,2025-07-09 14:14:57.123182,GSM 900 UL,889,1,-21.11404463155967,rtl-sdr-1,0101000020110F000000000000C04EEABF00000000E0F9DA3F
7858,room01_20250709_151402,2025-07-09 14:14:57.123182,GSM 900 UL,898,1,-20.4638220086498,rtl-sdr-1,0101000020110F000000000000C04EEABF00000000E0F9DA3F
7859,room01_20250709_151402,2025-07-09 14:14:57.123182,GSM 900 UL,906,1,-16.10649252642518,rtl-sdr-1,0101000020110F000000000000C04EEABF00000000E0F9DA3F
7860,room01_20250709_151402,2025-07-09 14:14:57.123182,GSM 900 UL,915,1,-19.39169124117119,rtl-sdr-1,0101000020110F000000000000C04EEABF00000000E0F9DA3F
7861,room01_20250709_151402,2025-07-09 14:14:57.123182,GSM 900 DL,925,1,-13.03066736550927,rtl-sdr-1,0101000020110F000000000000C04EEABF00000000E0F9DA3F
7862,room01_20250709_151402,2025-07-09 14:14:57.123182,GSM 900 DL,934,1,-12.263893470189641,rtl-sdr-1,0101000020110F000000000000C04EEABF00000000E0F9DA3F
7863,room01_20250709_151402,2025-07-09 14:14:57.123182,GSM 900 DL,942,1,-15.201589809949102,rtl-sdr-1,0101000020110F000000000000C04EEABF00000000E0F9DA3F
7864,room01_20250709_151402,2025-07-09 14:14:57.123182,GSM 900 DL,951,1,-27.30750891259897,rtl-sdr-1,0101000020110F000000000000C04EEABF00000000E0F9DA3F
7865,room01_20250709_151402,2025-07-09 14:14:57.123182,GSM 900 DL,960,1,-20.5317728787631,rtl-sdr-1,0101000020110F000000000000C04EEABF00000000E0F9DA3F
7866,room01_20250709_151402,2025-07-09 14:14:57.123182,FM Radio,88,1,-16.260953475240612,rtl-sdr-1,0101000020110F000000000000C04EEABF00000000E0F9DA3F
7867,room01_20250709_151402,2025-07-09 14:14:57.123182,FM Radio,93,1,-10.559092012633558,rtl-sdr-1,0101000020110F000000000000C04EEABF00000000E0F9DA3F
7868,room01_20250709_151402,2025-07-09 14:14:57.123182,FM Radio,98,1,-7.302887515387965,rtl-sdr-1,0101000020110F000000000000C04EEABF00000000E0F9DA3F
7869,room01_20250709_151402,2025-07-09 14:14:57.123182,FM Radio,103,1,-10.710869659190188,rtl-sdr-1,0101000020110F000000000000C04EEABF00000000E0F9DA3F
7870,room01_20250709_151402,2025-07-09 14:14:57.123182,FM Radio,108,1,-15.658524521745413,rtl-sdr-1,0101000020110F000000000000C04EEABF00000000E0F9DA3F
7871,room01_20250709_151402,2025-07-09 14:14:57.123182,Airband (AM),118,1,-16.9580744645293,rtl-sdr-1,0101000020110F000000000000C04EEABF00000000E0F9DA3F
7872,room01_20250709_151402,2025-07-09 14:14:57.123182,Airband (AM),123,1,-10.29079273832415,rtl-sdr-1,0101000020110F000000000000C04EEABF00000000E0F9DA3F
7873,room01_20250709_151402,2025-07-09 14:14:57.123182,Airband (AM),128,1,-8.604448737216721,rtl-sdr-1,0101000020110F000000000000C04EEABF00000000E0F9DA3F
7874,room01_20250709_151402,2025-07-09 14:14:57.123182,Airband (AM),132,1,-10.911335992989276,rtl-sdr-1,0101000020110F000000000000C04EEABF00000000E0F9DA3F
7875,room01_20250709_151402,2025-07-09 14:14:57.123182,Airband (AM),137,1,-16.252229566050737,rtl-sdr-1,0101000020110F000000000000C04EEABF00000000E0F9DA3F
7876,room01_20250709_151402,2025-07-09 14:14:57.123182,AIS / Marine,162,1,-21.57252815888212,rtl-sdr-1,0101000020110F000000000000C04EEABF00000000E0F9DA3F
7877,room01_20250709_151402,2025-07-09 14:14:57.123182,ADS-B 1090,1090,1,-28.250424992208032,rtl-sdr-1,0101000020110F000000000000C04EEABF00000000E0F9DA3F
7878,room01_20250709_151402,2025-07-09 14:14:57.123182,LTE 1800,1710,1,-33.92773206206324,rtl-sdr-1,0101000020110F000000000000C04EEABF00000000E0F9DA3F
7879,room01_20250709_151402,2025-07-09 14:14:57.123182,LTE 1800,1722,1,-35.0854439450315,rtl-sdr-1,0101000020110F000000000000C04EEABF00000000E0F9DA3F
7880,room01_20250709_151402,2025-07-09 14:14:57.123182,LTE 1800,1735,1,-35.68759743197696,rtl-sdr-1,0101000020110F000000000000C04EEABF00000000E0F9DA3F
7881,room01_20250709_151402,2025-07-09 14:14:57.123182,LTE 1800,1748,1,-36.40053520906091,rtl-sdr-1,0101000020110F000000000000C04EEABF00000000E0F9DA3F
7882,room01_20250709_151402,2025-07-09 14:14:57.123182,LTE 1800,1760,1,-37.133296013600706,rtl-sdr-1,0101000020110F000000000000C04EEABF00000000E0F9DA3F
7883,room01_20250709_151402,2025-07-09 14:15:00.04988,RC Low Band,27,1,-24.1399674681361,rtl-sdr-1,0101000020110F000000000000BC77F8BF00000000E097DF3F
7884,room01_20250709_151402,2025-07-09 14:15:00.04988,RC Aircraft,35,1,-22.60715190251164,rtl-sdr-1,0101000020110F000000000000BC77F8BF00000000E097DF3F
7885,room01_20250709_151402,2025-07-09 14:15:00.04988,RC Ground,40,1,-22.763037507787566,rtl-sdr-1,0101000020110F000000000000BC77F8BF00000000E097DF3F
7886,room01_20250709_151402,2025-07-09 14:15:00.04988,TETRA / Emergency,380,1,-7.305356464892219,rtl-sdr-1,0101000020110F000000000000BC77F8BF00000000E097DF3F
7887,room01_20250709_151402,2025-07-09 14:15:00.04988,TETRA / Emergency,385,1,-7.102923649702404,rtl-sdr-1,0101000020110F000000000000BC77F8BF00000000E097DF3F
7888,room01_20250709_151402,2025-07-09 14:15:00.04988,TETRA / Emergency,390,1,-5.725398143567788,rtl-sdr-1,0101000020110F000000000000BC77F8BF00000000E097DF3F
7889,room01_20250709_151402,2025-07-09 14:15:00.04988,TETRA / Emergency,395,1,-5.181355352855558,rtl-sdr-1,0101000020110F000000000000BC77F8BF00000000E097DF3F
7890,room01_20250709_151402,2025-07-09 14:15:00.04988,TETRA / Emergency,400,1,-7.003887122377699,rtl-sdr-1,0101000020110F000000000000BC77F8BF00000000E097DF3F
7891,room01_20250709_151402,2025-07-09 14:15:00.04988,LoRa / ISM 433,433,1,-6.524844378631754,rtl-sdr-1,0101000020110F000000000000BC77F8BF00000000E097DF3F
7892,room01_20250709_151402,2025-07-09 14:15:00.04988,ISM 868,869,1,-12.167785286453976,rtl-sdr-1,0101000020110F000000000000BC77F8BF00000000E097DF3F
7893,room01_20250709_151402,2025-07-09 14:15:00.04988,GSM 900 UL,880,1,-21.336950553689395,rtl-sdr-1,0101000020110F000000000000BC77F8BF00000000E097DF3F
7894,room01_20250709_151402,2025-07-09 14:15:00.04988,GSM 900 UL,889,1,-21.94910667279241,rtl-sdr-1,0101000020110F000000000000BC77F8BF00000000E097DF3F
7895,room01_20250709_151402,2025-07-09 14:15:00.04988,GSM 900 UL,898,1,-20.980691121900374,rtl-sdr-1,0101000020110F000000000000BC77F8BF00000000E097DF3F
7896,room01_20250709_151402,2025-07-09 14:15:00.04988,GSM 900 UL,906,1,-16.12539780773148,rtl-sdr-1,0101000020110F000000000000BC77F8BF00000000E097DF3F
7897,room01_20250709_151402,2025-07-09 14:15:00.04988,GSM 900 UL,915,1,-20.11146996828909,rtl-sdr-1,0101000020110F000000000000BC77F8BF00000000E097DF3F
7898,room01_20250709_151402,2025-07-09 14:15:00.04988,GSM 900 DL,925,1,-19.955498515322503,rtl-sdr-1,0101000020110F000000000000BC77F8BF00000000E097DF3F
7899,room01_20250709_151402,2025-07-09 14:15:00.04988,GSM 900 DL,934,1,-18.669414979984026,rtl-sdr-1,0101000020110F000000000000BC77F8BF00000000E097DF3F
7900,room01_20250709_151402,2025-07-09 14:15:00.04988,GSM 900 DL,942,1,-9.32451298116067,rtl-sdr-1,0101000020110F000000000000BC77F8BF00000000E097DF3F
7901,room01_20250709_151402,2025-07-09 14:15:00.04988,GSM 900 DL,951,1,-28.844854999095524,rtl-sdr-1,0101000020110F000000000000BC77F8BF00000000E097DF3F
7902,room01_20250709_151402,2025-07-09 14:15:00.04988,GSM 900 DL,960,1,-24.293386079837415,rtl-sdr-1,0101000020110F000000000000BC77F8BF00000000E097DF3F
7903,room01_20250709_151402,2025-07-09 14:15:00.04988,FM Radio,88,1,-17.024301607584196,rtl-sdr-1,0101000020110F000000000000BC77F8BF00000000E097DF3F
7904,room01_20250709_151402,2025-07-09 14:15:00.04988,FM Radio,93,1,-9.852928536786642,rtl-sdr-1,0101000020110F000000000000BC77F8BF00000000E097DF3F
7905,room01_20250709_151402,2025-07-09 14:15:00.04988,FM Radio,98,1,-6.7912947610381105,rtl-sdr-1,0101000020110F000000000000BC77F8BF00000000E097DF3F
7906,room01_20250709_151402,2025-07-09 14:15:00.04988,FM Radio,103,1,-11.288832230987706,rtl-sdr-1,0101000020110F000000000000BC77F8BF00000000E097DF3F
7907,room01_20250709_151402,2025-07-09 14:15:00.04988,FM Radio,108,1,-15.691112258322189,rtl-sdr-1,0101000020110F000000000000BC77F8BF00000000E097DF3F
7908,room01_20250709_151402,2025-07-09 14:15:00.04988,Airband (AM),118,1,-16.850773034910233,rtl-sdr-1,0101000020110F000000000000BC77F8BF00000000E097DF3F
7909,room01_20250709_151402,2025-07-09 14:15:00.04988,Airband (AM),123,1,-10.539526221014734,rtl-sdr-1,0101000020110F000000000000BC77F8BF00000000E097DF3F
7910,room01_20250709_151402,2025-07-09 14:15:00.04988,Airband (AM),128,1,-8.586795908619369,rtl-sdr-1,0101000020110F000000000000BC77F8BF00000000E097DF3F
7911,room01_20250709_151402,2025-07-09 14:15:00.04988,Airband (AM),132,1,-11.097637045092439,rtl-sdr-1,0101000020110F000000000000BC77F8BF00000000E097DF3F
7912,room01_20250709_151402,2025-07-09 14:15:00.04988,Airband (AM),137,1,-15.812796185509047,rtl-sdr-1,0101000020110F000000000000BC77F8BF00000000E097DF3F
7913,room01_20250709_151402,2025-07-09 14:15:00.04988,AIS / Marine,162,1,-21.161815794080916,rtl-sdr-1,0101000020110F000000000000BC77F8BF00000000E097DF3F
7914,room01_20250709_151402,2025-07-09 14:15:00.04988,ADS-B 1090,1090,1,-27.35417981352759,rtl-sdr-1,0101000020110F000000000000BC77F8BF00000000E097DF3F
7915,room01_20250709_151402,2025-07-09 14:15:00.04988,LTE 1800,1710,1,-33.380138517994006,rtl-sdr-1,0101000020110F000000000000BC77F8BF00000000E097DF3F
7916,room01_20250709_151402,2025-07-09 14:15:00.04988,LTE 1800,1722,1,-35.29112545328266,rtl-sdr-1,0101000020110F000000000000BC77F8BF00000000E097DF3F
7917,room01_20250709_151402,2025-07-09 14:15:00.04988,LTE 1800,1735,1,-36.37639899932762,rtl-sdr-1,0101000020110F000000000000BC77F8BF00000000E097DF3F
7918,room01_20250709_151402,2025-07-09 14:15:00.04988,LTE 1800,1748,1,-36.17391466755272,rtl-sdr-1,0101000020110F000000000000BC77F8BF00000000E097DF3F
7919,room01_20250709_151402,2025-07-09 14:15:00.04988,LTE 1800,1760,1,-36.83501231106487,rtl-sdr-1,0101000020110F000000000000BC77F8BF00000000E097DF3F
7920,room01_20250709_151402,2025-07-09 14:15:03.03373,RC Low Band,27,1,-24.30115811706019,rtl-sdr-1,0101000020110F00000000000062B705C00000000000E1C53F
7921,room01_20250709_151402,2025-07-09 14:15:03.03373,RC Aircraft,35,1,-22.496027518456508,rtl-sdr-1,0101000020110F00000000000062B705C00000000000E1C53F
7922,room01_20250709_151402,2025-07-09 14:15:03.03373,RC Ground,40,1,-22.338764036579498,rtl-sdr-1,0101000020110F00000000000062B705C00000000000E1C53F
7923,room01_20250709_151402,2025-07-09 14:15:03.03373,TETRA / Emergency,380,1,-6.530152053846284,rtl-sdr-1,0101000020110F00000000000062B705C00000000000E1C53F
7924,room01_20250709_151402,2025-07-09 14:15:03.03373,TETRA / Emergency,385,1,-7.3132196798420495,rtl-sdr-1,0101000020110F00000000000062B705C00000000000E1C53F
7925,room01_20250709_151402,2025-07-09 14:15:03.03373,TETRA / Emergency,390,1,-7.530364458037266,rtl-sdr-1,0101000020110F00000000000062B705C00000000000E1C53F
7926,room01_20250709_151402,2025-07-09 14:15:03.03373,TETRA / Emergency,395,1,-7.221033536877743,rtl-sdr-1,0101000020110F00000000000062B705C00000000000E1C53F
7927,room01_20250709_151402,2025-07-09 14:15:03.03373,TETRA / Emergency,400,1,-7.837655173645683,rtl-sdr-1,0101000020110F00000000000062B705C00000000000E1C53F
7928,room01_20250709_151402,2025-07-09 14:15:03.03373,LoRa / ISM 433,433,1,-5.895526060552654,rtl-sdr-1,0101000020110F00000000000062B705C00000000000E1C53F
7929,room01_20250709_151402,2025-07-09 14:15:03.03373,ISM 868,869,1,-11.47321058020352,rtl-sdr-1,0101000020110F00000000000062B705C00000000000E1C53F
7930,room01_20250709_151402,2025-07-09 14:15:03.03373,GSM 900 UL,880,1,-23.128782027016,rtl-sdr-1,0101000020110F00000000000062B705C00000000000E1C53F
7931,room01_20250709_151402,2025-07-09 14:15:03.03373,GSM 900 UL,889,1,-21.99157025618417,rtl-sdr-1,0101000020110F00000000000062B705C00000000000E1C53F
7932,room01_20250709_151402,2025-07-09 14:15:03.03373,GSM 900 UL,898,1,-19.7576817884357,rtl-sdr-1,0101000020110F00000000000062B705C00000000000E1C53F
7933,room01_20250709_151402,2025-07-09 14:15:03.03373,GSM 900 UL,906,1,-16.13284219824898,rtl-sdr-1,0101000020110F00000000000062B705C00000000000E1C53F
7934,room01_20250709_151402,2025-07-09 14:15:03.03373,GSM 900 UL,915,1,-19.991477136657505,rtl-sdr-1,0101000020110F00000000000062B705C00000000000E1C53F
7935,room01_20250709_151402,2025-07-09 14:15:03.03373,GSM 900 DL,925,1,-13.719938318562319,rtl-sdr-1,0101000020110F00000000000062B705C00000000000E1C53F
7936,room01_20250709_151402,2025-07-09 14:15:03.03373,GSM 900 DL,934,1,-13.129090363878754,rtl-sdr-1,0101000020110F00000000000062B705C00000000000E1C53F
7937,room01_20250709_151402,2025-07-09 14:15:03.03373,GSM 900 DL,942,1,-16.212599715681748,rtl-sdr-1,0101000020110F00000000000062B705C00000000000E1C53F
7938,room01_20250709_151402,2025-07-09 14:15:03.03373,GSM 900 DL,951,1,-23.270485815199432,rtl-sdr-1,0101000020110F00000000000062B705C00000000000E1C53F
7939,room01_20250709_151402,2025-07-09 14:15:03.03373,GSM 900 DL,960,1,-18.922897691114272,rtl-sdr-1,0101000020110F00000000000062B705C00000000000E1C53F
7940,room01_20250709_151402,2025-07-09 14:15:03.03373,FM Radio,88,1,-16.586037851368292,rtl-sdr-1,0101000020110F00000000000062B705C00000000000E1C53F
7941,room01_20250709_151402,2025-07-09 14:15:03.03373,FM Radio,93,1,-11.685956115996454,rtl-sdr-1,0101000020110F00000000000062B705C00000000000E1C53F
7942,room01_20250709_151402,2025-07-09 14:15:03.03373,FM Radio,98,1,-9.742431332392096,rtl-sdr-1,0101000020110F00000000000062B705C00000000000E1C53F
7943,room01_20250709_151402,2025-07-09 14:15:03.03373,FM Radio,103,1,-13.73142297699668,rtl-sdr-1,0101000020110F00000000000062B705C00000000000E1C53F
7944,room01_20250709_151402,2025-07-09 14:15:03.03373,FM Radio,108,1,-15.44950272152737,rtl-sdr-1,0101000020110F00000000000062B705C00000000000E1C53F
7945,room01_20250709_151402,2025-07-09 14:15:03.03373,Airband (AM),118,1,-17.155891894221348,rtl-sdr-1,0101000020110F00000000000062B705C00000000000E1C53F
7946,room01_20250709_151402,2025-07-09 14:15:03.03373,Airband (AM),123,1,-10.615724150225565,rtl-sdr-1,0101000020110F00000000000062B705C00000000000E1C53F
7947,room01_20250709_151402,2025-07-09 14:15:03.03373,Airband (AM),128,1,-8.728367186041208,rtl-sdr-1,0101000020110F00000000000062B705C00000000000E1C53F
7948,room01_20250709_151402,2025-07-09 14:15:03.03373,Airband (AM),132,1,-11.161627442864512,rtl-sdr-1,0101000020110F00000000000062B705C00000000000E1C53F
7949,room01_20250709_151402,2025-07-09 14:15:03.03373,Airband (AM),137,1,-16.176134139123498,rtl-sdr-1,0101000020110F00000000000062B705C00000000000E1C53F
7950,room01_20250709_151402,2025-07-09 14:15:03.03373,AIS / Marine,162,1,-21.058079994518103,rtl-sdr-1,0101000020110F00000000000062B705C00000000000E1C53F
7951,room01_20250709_151402,2025-07-09 14:15:03.03373,ADS-B 1090,1090,1,-27.65531711361602,rtl-sdr-1,0101000020110F00000000000062B705C00000000000E1C53F
7952,room01_20250709_151402,2025-07-09 14:15:03.03373,LTE 1800,1710,1,-33.2081664840036,rtl-sdr-1,0101000020110F00000000000062B705C00000000000E1C53F
7953,room01_20250709_151402,2025-07-09 14:15:03.03373,LTE 1800,1722,1,-35.37463120779415,rtl-sdr-1,0101000020110F00000000000062B705C00000000000E1C53F
7954,room01_20250709_151402,2025-07-09 14:15:03.03373,LTE 1800,1735,1,-35.96883521152205,rtl-sdr-1,0101000020110F00000000000062B705C00000000000E1C53F
7955,room01_20250709_151402,2025-07-09 14:15:03.03373,LTE 1800,1748,1,-36.86247841498731,rtl-sdr-1,0101000020110F00000000000062B705C00000000000E1C53F
7956,room01_20250709_151402,2025-07-09 14:15:03.03373,LTE 1800,1760,1,-36.96016316221523,rtl-sdr-1,0101000020110F00000000000062B705C00000000000E1C53F
7957,room01_20250709_151402,2025-07-09 14:15:06.054017,RC Low Band,27,1,-24.14575797178573,rtl-sdr-1,0101000020110F000000000000A22F0EC000000000D020E93F
7958,room01_20250709_151402,2025-07-09 14:15:06.054017,RC Aircraft,35,1,-22.570441921630938,rtl-sdr-1,0101000020110F000000000000A22F0EC000000000D020E93F
7959,room01_20250709_151402,2025-07-09 14:15:06.054017,RC Ground,40,1,-22.87996309076359,rtl-sdr-1,0101000020110F000000000000A22F0EC000000000D020E93F
7960,room01_20250709_151402,2025-07-09 14:15:06.054017,TETRA / Emergency,380,1,-6.888333562172013,rtl-sdr-1,0101000020110F000000000000A22F0EC000000000D020E93F
7961,room01_20250709_151402,2025-07-09 14:15:06.054017,TETRA / Emergency,385,1,-7.1952711715667474,rtl-sdr-1,0101000020110F000000000000A22F0EC000000000D020E93F
7962,room01_20250709_151402,2025-07-09 14:15:06.054017,TETRA / Emergency,390,1,-6.962251892735112,rtl-sdr-1,0101000020110F000000000000A22F0EC000000000D020E93F
7963,room01_20250709_151402,2025-07-09 14:15:06.054017,TETRA / Emergency,395,1,-5.742190785889367,rtl-sdr-1,0101000020110F000000000000A22F0EC000000000D020E93F
7964,room01_20250709_151402,2025-07-09 14:15:06.054017,TETRA / Emergency,400,1,-6.560421843925875,rtl-sdr-1,0101000020110F000000000000A22F0EC000000000D020E93F
7965,room01_20250709_151402,2025-07-09 14:15:06.054017,LoRa / ISM 433,433,1,-5.397784891694254,rtl-sdr-1,0101000020110F000000000000A22F0EC000000000D020E93F
7966,room01_20250709_151402,2025-07-09 14:15:06.054017,ISM 868,869,1,-11.033973320866151,rtl-sdr-1,0101000020110F000000000000A22F0EC000000000D020E93F
7967,room01_20250709_151402,2025-07-09 14:15:06.054017,GSM 900 UL,880,1,-22.097837140448267,rtl-sdr-1,0101000020110F000000000000A22F0EC000000000D020E93F
7968,room01_20250709_151402,2025-07-09 14:15:06.054017,GSM 900 UL,889,1,-21.700423590009734,rtl-sdr-1,0101000020110F000000000000A22F0EC000000000D020E93F
7969,room01_20250709_151402,2025-07-09 14:15:06.054017,GSM 900 UL,898,1,-21.14804764685833,rtl-sdr-1,0101000020110F000000000000A22F0EC000000000D020E93F
7970,room01_20250709_151402,2025-07-09 14:15:06.054017,GSM 900 UL,906,1,-15.293435276310968,rtl-sdr-1,0101000020110F000000000000A22F0EC000000000D020E93F
7971,room01_20250709_151402,2025-07-09 14:15:06.054017,GSM 900 UL,915,1,-19.49909744298569,rtl-sdr-1,0101000020110F000000000000A22F0EC000000000D020E93F
7972,room01_20250709_151402,2025-07-09 14:15:06.054017,GSM 900 DL,925,1,-14.516818003112897,rtl-sdr-1,0101000020110F000000000000A22F0EC000000000D020E93F
